id,marca,nombre,presentacion,categoria_1,categoria_2,categoria_3,categoria_origen
7791293012520,LIFEBUOY,Jabon Lifebuoy Vitaprotect 3 Un 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014135,LIFEBUOY,Jabon Total contra Bacterias Lifebuoy 75 Gr,75.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014180,LIFEBUOY,Jabon Nature contra Bacterias Lifebuoy 75 Gr,75.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014289,LIFEBUOY,Jabon Cream contra Bacterias Lifebuoy 75 Gr,75.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014951,AXE,Desodorante en Aerosol Twist Axe 160 Cc,160.0 cc,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014982,REXONA,Locion Corporal Glam Rexona 125 Ml,125.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293014999,REXONA,Locion Corporal Happy Rexona 125 Ml,125.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293015002,REXONA,Body Splash Energy Rexona 125Ml,125.0 ml,,,,sin clasificar
7791293015248,SEDAL,Shampoo Hidratacion Sedosa Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293015378,SEDAL,Shampoo Pureza Refrescante Sedal 200 Cc,200.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293015446,SEDAL,Shampoo Pureza Refrescante Sedal 350 Cc,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293015453,SEDAL,Shamp Sedal Pureza Refrecante 650 Ml,650.0 ml,,,,sin clasificar
7791293015651,SEDAL,Acondicionador Pureza Refrescante Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293015996,LUX,Jabon de Tocador Tono Luminoso Lux 3 Un 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293016436,SUAVE,Shampoo Nutrivitaminas Suave 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016450,SUAVE,Shampoo Aloe y Palta Suave 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016474,SUAVE,Shampoo Frutos Rojos Suave 930 Cc,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016498,SUAVE,Shampoo Pepino y Melon Suave 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016566,AXE,Desodorante Spray Anarchy Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293016573,AXE,Desodorantes Axe Anarchy 113 Gr,113.0 gr,,,,sin clasificar
7791293016580,AXE,Antitranspirantes Axe Anarchy 90 Gr,90.0 gr,,,,sin clasificar
7791293016603,SUAVE,Shampoo Ph Jazmin Aceite Suave 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016627,SUAVE,Acondicionador Suave Ph Jazmin Aceites 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016634,SUAVE,Shampoo Ph Lavanda Bambu Suave 930 Ml,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293016658,IMPULSE,Desodorante Impulse Very Pink 53 Gr,53.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293017556,REXONA,Rexona Jabon Sensible Fresh 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293017563,REXONA,Rexona Jabon Cotton Fresh 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293017587,REXONA,Rexona Jabon Bamboo Fresh 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293017594,REXONA,Jabon de Tocador Rexona Natural Fresh 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293017600,REXONA,Rexona Jabon Active 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018225,LUX,Jabon de Tocador Sorprendeme Lux Pack 3 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018263,LUX,Lux Jabon Tocador Placer Tropical 3 Un 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018522,SUAVE,Jabon de Tocador Variedades Suave Pack 3 Un 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018539,SUAVE,Jabon Tocador Avena y Aceite Algodon Suave 3 Un 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018546,SUAVE,Suave Jabon Comun Leche Petalos de Rosas 3 Un 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018553,SUAVE,Jabon de Tocador Manteca de Cacao Almendra Suave Pack 3 Un 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018560,SUAVE,Jabon Tocador Te Y Aloe Suave 3 Un 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018768,IMPULSE,Impulse Desodorante Aerosol True Love 163 Ml,163.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018775,IMPULSE,Desodorante Impulse Very Pink 163 Ml,163.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018829,DOVE,Desodorante Antitranspirante en Aerosol Dove Natural Care 100 Gr,100.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018874,DOVE,Desodorante Antitranspirante en Aerosol Dove Silver Control 89 Gr,89.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018980,AXE,Desodorante Mature Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293018997,AXE,Desodorante en Aerosol Axe Young 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293019345,LUX,Jabon de Tocador Encantame Lux Pack 3 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293019352,LUX,Jabon de Tocador Suavidad de Petalos Lux Pack 3 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293019369,LUX,Jabon de Tocador Refrescate Lux Pack 3 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293019390,LUX,Jabon de Tocador Tentacion Pera Lux Pack 3 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293019406,LUX,Jabon de Tocador Toque de Vino Lux Pack 3 Un 375 Gr,375.0 gr,Bebidas con Alcohol,Vinos,,inferida
7791293019734,SEDAL,Shampoo Sedal Crema Balance 340 Ml,340.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293019741,SEDAL,Acondicionador Sedal Balance 340 Ml,340.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293019819,SEDAL,Shampoo Sedal Ceramidas 340 Ml,340.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293019888,SEDAL,Acondicionador Ceramidas Sedal 300 Ml,300.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020198,DOVE,Desodorante Antitranspirante en Aerosol Dove Pure 100 Gr,100.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020280,AXE,Desodorante Body Spray Apollo Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020297,AXE,Desodorante Apollo Axe 152 Ml,152.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020327,SUAVE,Shampoo Frutilla Glomoro Suave Kids 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020334,SUAVE,Acondicionador Frutilla Glomorosa Girl Suave 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020341,SUAVE,Shampoo 2En1 Sand Surfer Suave Girl & Boy Sandia Suave Kids 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020365,AXE,Desodorante Excite Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020396,SUAVE,Shampoo Coco Parlanchin Girl & Boy Coco Suave 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020402,IMPULSE,Desodoranre Musk Desodorante 53 Gr,53.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020419,PATRICHS,Colonia Terra Patrichs 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020426,PATRICHS,Colonia Air Patrichs 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020433,PATRICHS,Colonia Luomo Patrichs 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020563,LORD CHESELINE,Desodorante Aero Fresh Lord Cheseline 155 Gr,155.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020570,LORD CHESELINE,Desodorante Black Lord Cheseline 155 Gr,155.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020587,LORD CHESELINE,Desodorante en Aerosol Original Lord Cheseline 155 Gr,155.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020617,LORD CHESELINE,Colonia de Hombre Fresh Lord Cheseline 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020624,LORD CHESELINE,Eau de Toilette Black Lord Cheseline 50 Ml,50.0 ml,,,,sin clasificar
7791293020631,LORD CHESELINE,Colonia de Hombre Original Lord Cheseline 50 Ml,50.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020686,PATRICHS,Desodorante Patrichs Air 155 Gr,155.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020693,PATRICHS,Desodorante Patrichs L Uomo 155 Gr,155.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293020716,SEDAL,Shampoo Color Vital Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020778,SEDAL,Acondicionador Reconstruccion Estructural Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020785,SEDAL,Shampoo Color Vital Sedal 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020839,SEDAL,Sedal Shampoo Reconstruccion Progresiva 200 Ml,190.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293020853,SEDAL,Sedal Shampoo Reconstruccion Progresiva 300 Ml,300.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021270,LORD CHESELINE,Fijador en Gel Lord Cheseline 150 Gr,150.0 gr,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021287,LORD CHESELINE,Fijador en Gel Lord Cheseline 280 Gr,280.0 gr,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021300,SEDAL,Acondicionador S.O.S. Ceramidas Sedal 190 Cc,190.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021324,SEDAL,Acondicionador S.O.S.Ceramidas Sedal 350 Cc,350.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021362,AXE,Shower Gel Vice Axe 250 Ml,250.0 ml,,,,sin clasificar
7791293021409,SEDAL,Shampoo Ceramidas Sedal S.O.S. 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021546,SEDAL,Shampoo 350 Ml y Acondicionador Sedal Rizos Obediente 350 Ml,2.0 un,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021706,EXPLOIT,Fijador en Gel Exploit Pomo 150 Gr,150.0 gr,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021720,SEDAL,Shampoo S.O.S. Caspa Sedal 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021737,SEDAL,Acondicionador para Caspa Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021744,SEDAL,Shampoo S.O.S. Caspa Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021768,SEDAL,Sedal Shampoo Ceramidas 300 Ml,300.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021775,SEDAL,Shampoo S.O.S. Ceramidas Sedal 350 Cc,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021782,SEDAL,Sedal Shampoo Ceramidas 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021812,SEDAL,Acondicionador S.O.S. Balance Sedal 300 Cc,300.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021829,DOVE,Acondicionador Sedal Balance 350 Ml,350.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021867,SEDAL,Shampoo S.O.S. Crema Sedal 300 Cc,300.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021874,SEDAL,Shampoo Crema Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293021881,SEDAL,Shampoo Balance Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293022130,AXE,Desodorante Aero Musk Axe 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022260,DOVE,Jabon Liquido Manos Dove 220 Ml,220.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022291,LIFEBUOY,Jabon Liquido Manos Total Lifebuoy 220 Ml,220.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022307,LUX,Jabon Liquido Lux para Manos Cereza en Doypack 220 Ml,220.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022352,SUAVE,Jabon Leche con Petalos de Rosas Suave Naturals 125 Gr,150.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022369,SUAVE,Jabon Te Verde y Aloe Vera Suave 125 Gr,150.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022390,SUAVE,Jabon Avena y Aceite Algodon Suave 125 Gr,150.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022437,AXE,Desodorante Marine Axe 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022475,LIFEBUOY,Jabon Liquido Lifebuoy 220 Ml,220.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022505,REXONA,Desodorante Antitranspirante en Aerosol Rexona Hombre 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022529,REXONA,Desodorante Antitranspirante en Aerosol Rexona Quantum 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022536,REXONA,Desodorante Antitranspirante en Aerosol Rexona Sensitive 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022543,REXONA,Desodorante Antitranspirante en Aerosol Rexona Sportfanx 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022550,REXONA,Desodorante Antitranspirante en Aerosol Rexona Superhero 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022567,REXONA,Desodorante Antitranspirante en Aerosol Rexona V8 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022581,REXONA,Desodorante Antitranspirante en Aerosol Rexona Extra Cool 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022628,REXONA,Desodorante Antitranspirante en Aerosol Rexona Aquashield 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022635,REXONA,Desodorante Antitranspirante en Aerosol Rexona Invisible 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022642,IMPULSE,Desodorante Impulse Sweet Smile 53 Gr,53.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022772,LORD CHESELINE,Desodorante Black Lord Cheseline 2 Un,2.0 un,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022789,LORD CHESELINE,Desodorante Fresh Lord Cheseline 1 Un,1.0 un,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022796,LORD CHESELINE,Desodorante Original Lord Cheseline 2 Un,2.0 un,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022819,DOVE,Desodorante Antitranspirante en Aerosol Dove Invisible Dry 89 Gr,89.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293022963,SEDAL,Shampoo Post Alisado Quimico Algabo Sedal 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293022987,IMPULSE,Desodorante Truelove Impulse 53 Gr,53.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023014,SEDAL,Shampoo Post Alisado Quimico Algabo Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023076,SEDAL,Shampoo Sedal Post Alisado Quimico Bot 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023113,AXE,Desodorante Hombre Random Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023175,REXONA,Desodorante Antitranspirante en Aerosol Rexona Fanatics 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023182,AXE,Desodorante Aerosol Random Axe 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023199,AXE,Desodorante Aerosol Axe Random 113 Gr,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023328,AXE,Desodorante Aerosol Peace Axe 90 Gr,90.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023335,AXE,Desodorante en Aerosol Peace Axe 160 Ml,113.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023397,SUAVE,Shampoo 2en1 Sandia Suave 350 Cc,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023403,SUAVE,Jabon Leche con Petalos de Rosas Suave 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023427,SUAVE,Jabon Te Verde Aloe Vera Suave 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023441,SUAVE,Jabon Avena y Aceite de Algodon Suave 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023458,SUAVE,Jabon de Tocador Mix Suave 270 Gr,270.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293023465,SUAVE,Shampoo Citricos Te Verde Suave 930 Cc,930.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023588,DOVE,Acondicionador Color Duradero Dove 400 Ml,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023793,DOVE,Shampoo Reconstruccion Completa Dove 200 Cc,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023823,DOVE,Acondicionador Reconstruccion Completa Dove 200 Cc,200.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023847,DOVE,Acondicionador Puntas Reconstruidas Dove 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023854,DOVE,Acondicionador Reconstruccion Completa Dove 400 Cc,400.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023878,DOVE,Shampoo Puntas Reconstruidas Dove 400 Cc,400.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023885,DOVE,Shampoo Reconstruccion Completa Dove 400 Cc,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023892,DOVE,Acondicionador Hidratacion Intensa Ar Dove 12 400 Ml,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023908,DOVE,Acondicionador Dove Puntas Reconstruidas 400 Ml,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023915,DOVE,Shampoo Reconstruccion Completa Dove 750 Cc,750.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023922,DOVE,Acondicionador Dove Reconstruccion Completa 750 Cc,750.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293023946,DOVE,Crema Tratamiento Dove Puntas Reconstruidas 350 Ml,350.0 ml,,,,sin clasificar
7791293024073,REXONA,Jabon de Tocador Sensible Fresh Rexona 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024080,REXONA,Jabon de Tocador Menta Fresh Rexona 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024097,REXONA,Jabon de Tocador Acqua Fresh Rexona 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024103,REXONA,Jabon Natural Fresh Rexona 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024110,REXONA,Jabon de Tocador Nutritiva Fresh Rexona 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024127,REXONA,Jabon de Tocador Menta Fresh Rexona 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024134,REXONA,Jabon de Tocador Acqua Fresh Rexona 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024141,REXONA,Jabon de Tocador Natural Fresh Rexona 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024158,REXONA,Jabon Tocador Nutritiva Fresh Rexona 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024165,REXONA,Jabon Tocador Sensible Fresh Rexona 375 Gr,375.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024226,SEDAL,Shampoo S.O.S.Ceramidas Sedal 650 Cc,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024233,SEDAL,Acondicionador Sedal Ceramidas 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024301,SEDAL,Shampoo Recon Estructural Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024325,SEDAL,Shampoo Crecimiento Saludable Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024370,SEDAL,Shampoo Liso Extremo Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024394,SEDAL,Shampoo Sedal Rizos Obedientes 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024400,SEDAL,Acondicionador Rizos Obedinetes Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024417,SEDAL,Shampoo Sedal Hidratacion Sedosa 650 Cc,650.0 cc,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024431,SEDAL,Shampoo Pureza Refrescante Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024554,DOVE,Shampoo Proteccion Termica Dove 400 Cc,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024578,DOVE,Acondicionador Proteccion Termica Dove 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024585,DOVE,Acondicionador Proteccion Termica Dove 400 Ml,400.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024646,SEDAL,Shampoo Crecimiento Saludable Sedal 200 Ml,200.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024653,SEDAL,Shampoo Crecimiento Saludable Sedal 350 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024660,SEDAL,Shampoo Crecimiento Saludable Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024684,SEDAL,Acondicionador Crecimiento Saludable Sedal 340 Ml,350.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024691,SEDAL,Acondicionador Crecimiento Saludable Sedal 650 Ml,650.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
7791293024745,LIFEBUOY,Jabon Vita Protect Lifebuoy 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024752,LIFEBUOY,Jabon Antibacterial Total Lifebuoy 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024769,LIFEBUOY,Jabon Antibacterial Cream Lifebuoy 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024776,LIFEBUOY,Jabon Antibacterial Nature Lifebuoy 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024783,LIFEBUOY,Jabon Antibacterial Fresh Lifebuoy 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024790,LIFEBUOY,Jabon Antibacterial VitaProtect Lifebuoy 3 Un 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024806,LIFEBUOY,Jabon Antibacterial Total Lifebuoy 3 Un 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024813,LIFEBUOY,Jabon Antibacterial Nature Lifebuoy 3 Un 125 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024837,LIFEBUOY,Jabon Antibacterial Cream Lifebuoy Pack 3 Un 375 Gr,125.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293024936,IMPULSE,Desodorante Impulse Surprise Surprise 53 Gr,53.0 gr,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293025001,AXE,Desodorante Gold Temptation Axe 150 Ml,150.0 ml,Perfumería y Cuidado Personal,Cuidado de la Piel,,inferida
7791293025025,SEDAL,Shampoo Ceramidas Sedal Sachet 10 Ml,10.0 ml,Perfumería y Cuidado Personal,Cuidado Capilar,,inferida
